Record Count,Loaded to Repository,Survey,Year,Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Species Code,Common Name,Scientific Name,Haul Count,Catch Count,Mean Weight CPUE (kg/km2),Var Weight CPUE,Mean Number CPUE (number/km2),Var Number CPUE,Stratum Biomass (mt),Stratum Biomass Var,Min Stratum Biomass (lower 95% CL),Max Stratum Biomass (upper 95% CL),Stratum Population (number),Stratum Population Var,Min Stratum Population (lower 95% CL),Max Stratum Population (upper 95% CL)
1,2018-09-24 11:58:41,GOA,1999,142,Yakutat,101,200,Yakutat Flats,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,19,19,3658.1,934485.372637161,5141.1,1276435.90148197,33040.1,76230915.1476808,14696.2,51383.9,46433736,104125628657760,24994719,67872753
1,2018-09-24 11:58:41,GOA,1999,143,Yakutat,101,200,Fairweather Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,17,17,2540.3,142423.548763617,4931.9,325144.611403909,19629.9,8504784.5228762,13447.4,25812.5,38111037,19415924422401.2,28769574,47452500
1,2018-09-24 11:58:41,GOA,1999,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,10,9,5198.9,7967271.40900064,8812.9,26166225.8518119,21816.6,140300637.006903,0,48609.6,36982456,460777343536762,0,85537925
1,2018-09-24 11:58:41,GOA,1999,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,14,13,14042.6,65075049.7654821,13948.4,50456553.896978,96723.5,3087316213.55812,0,216741,96074366,2393779758721560,0,201755107
1,2018-09-24 11:58:41,GOA,1999,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,8,8,3870.6,8369608.42926053,2564.9,3057661.56279429,10791.1,65054117.5285728,0,29866.2,7150892,23766162580940.9,0,18680398
1,2018-09-24 11:58:41,GOA,1999,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,30,30,6101.2,544108.143719081,6588.1,856943.258972806,61120.9,54604525.7434219,46009.3,76232.4,65998224,85999411670984.5,47033739,84962709
1,2018-09-24 11:58:41,GOA,1999,221,Chirikof,201,300,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,2819.6,560063.352708185,1914.4,247025.305952833,4309.3,1308162.72603691,1134.2,7484.3,2925768,576987042756.455,817128,5034408
1,2018-09-24 11:58:41,GOA,1999,230,Kodiak,201,300,Kenai Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,21,21,1739.9,71576.1015496408,1474.3,49625.1545451278,11586.8,3174286.11818361,7870.2,15303.3,9817870,2200796575600.95,6723271,12912468
1,2018-09-24 11:58:41,GOA,1999,231,Kodiak,201,300,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,7881.8,23022830.786885,3607,2673506.06281437,12789.2,60616263.0741648,0,34402.1,5852804,7039010464614.43,0,13217846
1,2018-09-24 11:58:41,GOA,1999,232,Kodiak,201,300,Upper Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,10,10,7401.6,1669209.71674227,8634.5,2280702.01198009,23746,17180709.0428188,14370.1,33121.9,27701473,23474628315533.3,16741942,38661004
1,2018-09-24 11:58:41,GOA,1999,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,9,9,3391.3,715558.965753916,2602.1,479198.225338202,10318.7,6624674.6337121,4383.4,16254,7917487,4436437079050.7,3060394,12774581
1,2018-09-24 11:58:41,GOA,1999,241,Yakutat,201,300,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,5991.9,14333765.1882126,2822,1961313.32298023,12746.8,64869024.0943737,0,35105,6003306,8876138232656.94,0,14273800
1,2018-09-24 11:58:41,GOA,1999,250,Southeastern,201,300,Baranof-Chichagof Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,3,2959.8,271955.855867833,2518.7,321354.34962542,3330.5,344354.466727898,805.4,5855.6,2834168,406903559192.824,89328,5579008
1,2018-09-24 11:58:41,GOA,1999,251,Southeastern,201,300,Prince of Wales Slope/Gullies,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,13,13,2218.1,1230296.28541661,2362.3,1068516.61209297,8710.7,18973393.2170339,0,18202.1,9276940,16478458140924.8,431580,18122300
1,2018-09-24 11:58:41,GOA,1999,310,Shumagin,301,500,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,12,12,2875.1,1305244.49590759,1928.2,447909.403094176,7277.1,8362012.67147497,912.5,13641.8,4880491,2869519171380.94,1152073,8608909
1,2018-09-24 11:58:41,GOA,1999,320,Chirikof,301,500,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,8,8,2824.5,3055452.05217482,1408.4,621069.350168569,4530.4,7860733.65799841,0,11161.2,2258975,1597819458939.41,0,5248450
1,2018-09-24 11:58:41,GOA,1999,330,Kodiak,301,500,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,14,12,1512.4,137533.910295761,785,34967.5369890575,4403.7,1166067.32754496,2071.2,6736.1,2285648,296468720477.558,1109550,3461745
1,2018-09-24 11:58:41,GOA,1999,340,Yakutat,301,500,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,5,5,874.5,142697.341133046,549.4,54982.4219820008,968.3,174930.242131012,0,2129.3,608242,67402015439.7502,0,1328944
1,2018-09-24 11:58:41,GOA,1999,341,Yakutat,301,500,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,7,7,2533.8,432601.850870437,1476.5,162488.093768821,3852.9,1000242.27853133,1405.6,6300.2,2245201,375697563056.001,745332,3745069
1,2018-09-24 11:58:41,GOA,1999,350,Southeastern,301,500,Southeastern Deep Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,10,10,1052.9,146858.196636561,748.3,79687.8746353724,2468.4,807113.422469584,436.2,4500.6,1754260,437954126492.865,257311,3251209
1,2018-09-24 11:58:41,GOA,1999,351,Southeastern,301,500,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,4,2,804.2,483578.130956388,613.8,310968.106192914,621.4,288697.824905116,0,2331.1,474296,185649040197.919,0,1845325
1,2018-09-24 11:58:41,GOA,1999,410,Shumagin,501,700,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,8581.3,19709099.5078261,3677.6,3045394.22441061,17210.6,79278737.1092375,0,41927.7,7375862,12249925878915.5,0,17091833
1,2018-09-24 11:58:41,GOA,1999,420,Chirikof,501,700,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,2,40.8,849.737421760134,20.4,193.618423827541,79.7,3241.77316480529,0,226.1,39857,738659960.715724,0,109733
1,2018-09-24 11:58:41,GOA,1999,430,Kodiak,501,700,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,1,124.6,15520.5886642332,95.2,9067.16202543546,217.4,47251.6433888726,0,820.8,166146,27604513968.1028,0,627368
1,2018-09-24 11:58:41,GOA,1999,440,Yakutat,501,700,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,4,2,376.8,96580.4226422809,235.2,37121.1231272502,553.7,208489.432595175,0,2006.6,345536,80133858253.6693,0,1246294
1,2018-09-24 11:58:41,GOA,1999,450,Southeastern,501,700,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,1999,510,Shumagin,701,1000,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,1,0,0,,0,,0,,,,0,,,
1,2018-09-24 11:58:41,GOA,1999,520,Chirikof,701,1000,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,1999,530,Kodiak,701,1000,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,1999,540,Yakutat,701,1000,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,1999,550,Southeastern,701,1000,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,2001,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,19,12,477,37566.9261239847,1124.1,238188.194062406,3974.6,2608429.05869185,581.4,7367.9,9366971,16538404147818.8,822743,17911200
1,2018-09-24 11:58:41,GOA,2001,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,35,28,1422.1,129469.351183415,3228.9,708514.212937834,19456.6,24233601.2775778,9404.3,29508.9,44174934,132617108056009,20659364,67690505
1,2018-09-24 11:58:41,GOA,2001,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,20,16,788.3,103981.666224871,2633.7,956810.034654029,5420,4915935.19562014,779.5,10060.6,18108976,45235052443824.2,4032084,32185868
1,2018-09-24 11:58:41,GOA,2001,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,20,15,2015.1,625301.901173812,4163,1363079.44066144,24984.9,96127641.6745661,4464.2,45505.7,51616235,209546159702862,21318575,81913895
1,2018-09-24 11:58:41,GOA,2001,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,12,9,2731.2,1759342.20746279,6114.6,6082904.03111143,21687.7,110939071.145339,0,44870.3,48555328,383570473223025,5448842,91661815
1,2018-09-24 11:58:41,GOA,2001,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,13,12,1342.2,525727.388740565,3305.3,1047778.40478034,9800.8,28032026.1766933,0,21337.6,24135493,55868026470027.9,7848576,40422411
1,2018-09-24 11:58:41,GOA,2001,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,31,20,4344.2,4173735.23368726,6587.4,5295366.35839389,46882.9,486104604.359372,1861.3,91904.5,71090928,616738203182792,20379462,121802393
1,2018-09-24 11:58:41,GOA,2001,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,34,30,4581.3,1447814.68131134,6402.7,1469984.44972255,26416.3,48136393.6658376,12248.8,40583.8,36918555,48873485721539.1,22643020,51194090
1,2018-09-24 11:58:41,GOA,2001,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,35,25,1757,337360.27424897,2492.5,358399.22661058,27063,80041065.5036883,8794.1,45331.9,38392562,85032702909288.2,19562631,57222493
1,2018-09-24 11:58:41,GOA,2001,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,7,4,863,276611.915231492,1442.4,784637.381800047,8532.1,27038924.2893734,0,21256.3,14260478,76698614892813.1,0,35690753
1,2018-09-24 11:58:41,GOA,2001,33,Kodiak,1,100,Kenai Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,8,1533.1,133450.654952968,2080.3,320918.230754612,8064.3,3692374.46174704,3633.2,12495.4,10942652,8879314080286.73,4071193,17814112
1,2018-09-24 11:58:41,GOA,2001,35,Kodiak,1,100,Northern Kodiak Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,6,4,2072.1,1224457.49159812,6740.1,18374223.463252,4557.8,5924337.91659026,0,10815.6,14825766,88900684179058.3,0,39066995
1,2018-09-24 11:58:41,GOA,2001,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,6,6,11433.2,2505547.03738533,23355.4,13873465.8372443,48537.6,45156742.4843672,31260.8,65814.4,99151045,250037422898223,58496923,139805167
1,2018-09-24 11:58:41,GOA,2001,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,17,15,6295.8,6743924.1957445,7997.4,3952617.76364962,51334.4,448359412.353572,6444.4,96224.3,65208674,262783703720530,30842192,99575156
1,2018-09-24 11:58:41,GOA,2001,112,Shumagin,101,200,West Shumagin Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,7,7,9725.3,1774862.33657709,18980.9,13890377.6743278,22156.6,9212221.70736405,14729.6,29583.6,43243141,72096430296508.3,22465758,64020525
1,2018-09-24 11:58:41,GOA,2001,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,16,16,11893.1,11390583.3457419,24180.5,40377368.7406598,132061.8,1404455305.61755,52200.3,211923.3,268501537,4978516730303770,118141150,418861924
1,2018-09-24 11:58:41,GOA,2001,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,19,19,35575.2,239711618.811015,27699.2,67560387.0060557,275160.5,14340587246.3129,23561.2,526759.9,214242785,4041754959816280,80672134,347813436
1,2018-09-24 11:58:41,GOA,2001,122,Chirikof,101,200,Chirikof Outer Shelf,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,22,22,6387.9,3042884.06368381,7416.1,4647906.30098675,32008.2,76399197.3415172,13827.6,50188.8,37160354,116697285628450,14690838,59629869
1,2018-09-24 11:58:41,GOA,2001,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,24,24,23827.9,33564862.3046527,26184,21443553.9866474,188520.9,2101032285.02998,93684.1,283357.7,207161907,1342284643470270,131359534,282964280
1,2018-09-24 11:58:41,GOA,2001,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,17,17,11935,31976496.8892098,12868.6,22467757.1476049,87560.1,1721064414.68173,0,175509.8,94408992,1209277471463800,20686698,168131287
1,2018-09-24 11:58:41,GOA,2001,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,13,13,5526.6,3001742.24968853,5854.9,2345132.03504533,60686.1,361942532.542382,19231.1,102141.1,64291705,282770123916752,27650142,100933269
1,2018-09-24 11:58:41,GOA,2001,133,Kodiak,101,200,Kenai Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,15,15,6344.5,3591124.27012617,9030.7,6171085.4474524,76622.8,523780538.465765,27531.8,125713.8,109064345,900078698326779,44711531,173417158
1,2018-09-24 11:58:41,GOA,2001,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,22,19,4931.6,7873743.49368527,5403.3,3716501.7907802,24785.5,198880729.104726,0,54118.7,27155942,93874100224648.5,7003103,47308780
1,2018-09-24 11:58:41,GOA,2001,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,9,9,1845.4,339205.048666326,2632.1,942761.874426681,5144.9,2636525.38690798,1400.6,8889.3,7338232,7327767158854.94,1095924,13580539
1,2018-09-24 11:58:41,GOA,2001,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,14,14,9981.6,6852817.51975193,9307.3,4851986.30625408,99993.4,687721466.75581,43348.6,156638.1,93238448,486926016868015,45575024,140901873
1,2018-09-24 11:58:41,GOA,2001,221,Chirikof,201,300,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,8,8,1616.7,200949.981040171,967.8,67122.1454704687,2470.9,469367.034503228,850.6,4091.1,1479132,156779922077.575,542700,2415565
1,2018-09-24 11:58:41,GOA,2001,230,Kodiak,201,300,Kenai Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,14,14,1393.4,122067.58767361,1850.4,376754.312326281,9279.6,5413503.11966587,4253.9,14305.3,12322484,16708453767263.4,3493273,21151695
1,2018-09-24 11:58:41,GOA,2001,231,Kodiak,201,300,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,3134.9,539554.317107845,1662.8,148773.541428263,5086.7,1420579.71634146,1778,8395.3,2698134,391702315374.177,960743,4435525
1,2018-09-24 11:58:41,GOA,2001,232,Kodiak,201,300,Upper Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,2,2,7550.3,15258643.4566588,7680,4108036.83502259,24223.2,157052952.057217,0,183455.7,24639057,42282874878928.6,0,107260183
1,2018-09-24 11:58:41,GOA,2001,310,Shumagin,301,500,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,6,1747.4,1315520.23326838,1097,333918.243967922,4422.9,8427843.89795325,0,11886.7,2776663,2139237971162.54,0,6537042
1,2018-09-24 11:58:41,GOA,2001,320,Chirikof,301,500,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,668.6,75430.4556374834,307.6,14881.475978998,1072.5,194059.246010971,0,2295.4,493442,38285437673.7936,0,1036612
1,2018-09-24 11:58:41,GOA,2001,330,Kodiak,301,500,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,7,7,950.7,88915.6962224747,472.6,17548.8443234963,2768.3,753862.724094564,643.7,4892.9,1375961,148786099063.109,432084,2319837
1,2018-09-24 11:58:41,GOA,2003,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,28,28,3965,2542509.7002143,6791.9,2363040.42197366,33039.4,176537099.739196,5775,60303.8,56595348,164075795906129,30310854,82879842
1,2018-09-24 11:58:41,GOA,2003,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,62,62,2709.3,161978.977448309,6760,1007364.60311234,37066.8,30318634.6340084,26054.3,48079.3,92485337,188554834868880,65022283,119948391
1,2018-09-24 11:58:41,GOA,2003,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,33,26,4908.9,1643637.38005122,9439.7,3489169.73786727,33752.5,77706148.9662686,15752.1,51753,64905819,164957275071745,38679251,91132388
1,2018-09-24 11:58:41,GOA,2003,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,38,30,3976,1704717.84857189,8886.6,5393673.74347833,49297.2,262066221.446215,16240.4,82354,110182614,829169295582360,51382612,168982616
1,2018-09-24 11:58:41,GOA,2003,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,18,13,6713.1,3881289.02159758,14362,14228757.7171268,53307.9,244742948.288385,20298.5,86317.3,114046331,897224632021175,50844007,177248655
1,2018-09-24 11:58:41,GOA,2003,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,20,18,1204.1,211019.875690292,4081.4,2063285.33968175,8792.1,11251676.8306928,1771.5,15812.8,29802492,110015323322803,7849394,51755590
1,2018-09-24 11:58:41,GOA,2003,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,37,21,3760.9,4288338.38211719,5642.3,6208269.91753452,40587.9,499452149.185941,0,86223.4,60891953,723061819461220,5982963,115800942
1,2018-09-24 11:58:41,GOA,2003,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,33,32,12845.2,11372803.6887576,15850,19052279.2442504,74066.2,378118665.677908,34359,113773.5,91392489,633442957700944,39998835,142786143
1,2018-09-24 11:58:41,GOA,2003,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,41,29,14238.8,103137610.58486,12419.3,45522021.3864565,219323.1,24470113628.8036,0,535466.6,191296932,10800415383124500,0,401329452
1,2018-09-24 11:58:41,GOA,2003,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,15,11,675,91460.9712847874,2049.2,996369.751156918,6674.1,8940346.17392495,260.4,13087.7,20260382,97395537871922.3,0,41429210
1,2018-09-24 11:58:41,GOA,2003,33,Kodiak,1,100,Kenai Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,6,2520.7,942047.399880582,3007.1,1422765.03861655,13259.2,26065003.2950394,1185,25333.5,15817433,39365721326026.7,978925,30655942
1,2018-09-24 11:58:41,GOA,2003,35,Kodiak,1,100,Northern Kodiak Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,8,15246.5,39553792.4007858,19255.2,57319048.2257942,33536.5,191374575.003886,1635.7,65437.3,42354080,277328868561810,3951814,80756345
1,2018-09-24 11:58:41,GOA,2003,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,6,933.5,266733.694497413,3510.6,2234426.28761284,9285.9,26392092.0509272,0,21435.6,34920860,221086369964637,0,70085982
1,2018-09-24 11:58:41,GOA,2003,41,Yakutat,1,100,Middleton Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,8,1418.4,384351.82928827,6303.4,7031836.78224343,9523.3,17327333.3234924,0,19367.9,42322910,317008975937362,214686,84431134
1,2018-09-24 11:58:41,GOA,2003,50,Southeastern,1,100,Southeastern Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,13,10,938,244230.336853564,1340.2,267576.222256797,6140.7,10466337.4663514,0,13190.1,8773082,11466810700876.3,1394404,16151760
1,2018-09-24 11:58:41,GOA,2003,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,8,8,23239.1,53238846.0988891,39974.1,131851758.126091,98657.1,959508174.29522,25399.1,171915.2,169702640,2376325728063060,54414633,284990646
1,2018-09-24 11:58:41,GOA,2003,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,33,33,4974.8,3763593.96828611,8419.7,7732902.190256,40563.3,250216747.842896,8262.4,72864.1,68652119,514110090976204,22351820,114952419
1,2018-09-24 11:58:41,GOA,2003,112,Shumagin,101,200,West Shumagin Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,5,5,19461.4,18460441.2230716,27790,16301007.235723,44337.9,95816826.9493347,17164.7,71511,63312330,84608529695003.4,37777879,88846782
1,2018-09-24 11:58:41,GOA,2003,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,19,19,9347.8,3096981.80098583,18537.6,7868022.89658526,103798.2,381856871.572912,62742.2,144854.2,205842224,970124722010867,140402744,271281704
